Ripper Arm Roll [deg],Ripper Arm Pitch [deg],Ripper Arm Yaw [deg],Ripper Roll [deg],Ripper Pitch [deg],Ripper Yaw [deg],ESP32 Roll [deg],ESP32 Pitch [deg],ESP32 Yaw [deg],Time [H:M:S:MS]
3.31,34.75,0,-6.09875,75.69,0,2.44,-1.87,0,05:21:30:811.318
3.31,34.88,0,-6.1175,75.94,0,2.56,-1.87,0,05:21:30:911.266
3.31,34.94,0,-6.13625,76.12,0,2.62,-1.87,0,05:21:31:9.052
3.31,35,0,-6.155,76.31,0,2.56,-1.87,0,05:21:31:150.219
3.31,35.06,0,-6.17375,76.56,0,2.56,-1.87,0,05:21:31:215.576
3.37,35.19,0,-6.1925,76.62,0,2.56,-1.87,0,05:21:31:323.141
3.37,35.25,0,-6.21125,76.94,0,2.56,-1.87,0,05:21:31:419.911
3.37,35.38,0,-6.23,77.12,0,2.5,-1.87,0,05:21:31:533.603
3.37,35.44,0,-6.24875,77.37,0,2.56,-1.87,0,05:21:31:627.248
3.37,35.5,0,-6.2675,77.5,0,2.56,-1.87,0,05:21:31:706.09
3.37,35.63,0,-6.28625,77.69,0,2.56,-1.81,0,05:21:31:840.597
3.37,35.69,0,-6.305,77.94,0,2.56,-1.81,0,05:21:31:912.327
3.37,35.81,0,-6.32375,78.12,0,2.62,-1.81,0,05:21:32:26.843
3.37,35.88,0,-6.3425,78.37,0,2.62,-1.87,0,05:21:32:134.09
3.37,36,0,-6.36125,78.62,0,2.56,-1.87,0,05:21:32:242.965
3.44,36.06,0,-6.38,78.87,0,2.56,-1.87,0,05:21:32:357.368
3.44,36.19,0,-6.39875,79.06,0,2.56,-1.87,0,05:21:32:435.94
3.44,36.31,0,-6.4175,79.44,0,2.56,-1.87,0,05:21:32:594.714
3.44,36.44,0,-6.43625,79.69,0,2.56,-1.87,0,05:21:32:731.256
3.44,36.5,0,-6.455,79.94,0,2.56,-1.94,0,05:21:32:811.014
3.44,36.63,0,-6.47375,80,0,2.56,-1.94,0,05:21:32:916.246
3.44,36.75,0,-6.4925,80.327368,0,2.56,-1.94,0,05:21:33:11.193
3.44,36.81,0,-6.51125,80.654736,0,2.56,-1.94,0,05:21:33:110.588
3.44,36.94,0,-6.53,80.982104,0,2.56,-1.94,0,05:21:33:218.378
3.5,37,0,-6.54875,81.309472,0,2.56,-1.94,0,05:21:33:339.566
3.5,37.13,0,-6.5675,81.63684,0,2.56,-1.94,0,05:21:33:415.129
3.5,37.19,0,-6.58625,81.964208,0,2.62,-1.87,0,05:21:33:527.18
3.5,37.31,0,-6.605,82.291576,0,2.62,-1.87,0,05:21:33:619.714
3.5,37.38,0,-6.62375,82.618944,0,2.62,-1.87,0,05:21:33:710.987
3.5,37.44,0,-6.6425,82.946312,0,2.62,-1.87,0,05:21:33:820.855
3.5,37.56,0,-6.66125,83.27368,0,2.62,-1.87,0,05:21:33:954.162
3.5,37.69,0,-6.68,83.601048,0,2.56,-1.87,0,05:21:34:36.658
3.56,37.75,0,-6.69875,83.928416,0,2.5,-1.87,0,05:21:34:125.984
3.56,37.88,0,-6.7175,84.255784,0,2.5,-1.87,0,05:21:34:215.291
3.56,38,0,-6.73625,84.583152,0,2.5,-1.87,0,05:21:34:329.096
3.56,38.13,0,-6.755,84.91052,0,2.5,-1.87,0,05:21:34:443.67
3.56,38.25,0,-6.77375,85.237888,0,2.56,-1.87,0,05:21:34:564.643
3.56,38.38,0,-6.7925,85.565256,0,2.56,-1.87,0,05:21:34:661.125
3.56,38.44,0,-6.81125,85.892624,0,2.5,-1.87,0,05:21:34:771.394
3.56,38.5,0,-6.83,86.219992,0,2.56,-1.87,0,05:21:34:866.008
3.62,38.63,0,-6.84875,86.54736,0,2.56,-1.87,0,05:21:34:963.491
3.62,38.75,0,-6.8675,86.874728,0,2.56,-1.87,0,05:21:35:88.824
3.62,38.88,0,-6.88625,87.202096,0,2.56,-1.87,0,05:21:35:160.504
3.62,38.94,0,-6.905,87.529464,0,2.56,-1.87,0,05:21:35:268.88
3.62,39.06,0,-6.92375,87.856832,0,2.56,-1.87,0,05:21:35:376.367
3.62,39.19,0,-6.9425,88.1842,0,2.56,-1.87,0,05:21:35:466.268
3.62,39.31,0,-6.96125,88.511568,0,2.56,-1.81,0,05:21:35:593.517
3.62,39.38,0,-6.98,88.838936,0,2.56,-1.81,0,05:21:35:662.826
3.62,39.44,0,-6.99875,89.166304,0,2.62,-1.81,0,05:21:35:762.406
3.62,39.56,0,-7.0175,89.493672,0,2.62,-1.81,0,05:21:35:860.881
3.62,39.69,0,-7.03625,89.82104,0,2.62,-1.81,0,05:21:35:985.375
3.69,39.81,0,-7.055,90.148408,0,2.56,-1.81,0,05:21:36:95.937
3.69,39.94,0,-7.07375,90.475776,0,2.62,-1.81,0,05:21:36:163.375
3.69,40,0,-7.0925,90.803144,0,2.62,-1.81,0,05:21:36:294.682
3.69,40.19,0,-7.11125,91.130512,0,2.62,-1.81,0,05:21:36:420.854
3.69,40.31,0,-7.13,91.45788,0,2.62,-1.81,0,05:21:36:511.898
3.75,40.38,0,-7.14875,91.785248,0,2.62,-1.81,0,05:21:36:614.983
3.75,40.56,0,-7.1675,92.112616,0,2.62,-1.81,0,05:21:36:709.061
3.75,40.63,0,-7.18625,92.439984,0,2.62,-1.81,0,05:21:36:815.369
3.75,40.75,0,-7.205,92.767352,0,2.62,-1.81,0,05:21:36:911.957
3.75,40.81,0,-7.22375,93.0414844,0,2.62,-1.81,0,05:21:37:39.325
3.75,40.94,0,-7.2425,93.3156168,0,2.62,-1.81,0,05:21:37:105.644
3.81,41.06,0,-7.26125,93.5897492,0,2.62,-1.81,0,05:21:37:229.113
3.81,41.13,0,-7.28,93.8638816,0,2.62,-1.81,0,05:21:37:311.712
3.81,41.25,0,-7.29875,94.138014,0,2.62,-1.81,0,05:21:37:444.69
3.81,41.37,0,-7.3175,94.4121464,0,2.62,-1.81,0,05:21:37:519.285
3.81,41.5,0,-7.33625,94.6862788,0,2.62,-1.81,0,05:21:37:621.779
3.81,41.69,0,-7.355,94.9604112,0,2.62,-1.81,0,05:21:37:712.447
3.87,41.81,0,-7.37375,95.2345436,0,2.62,-1.81,0,05:21:37:833.977
3.87,42,0,-7.3925,95.508676,0,2.62,-1.81,0,05:21:37:917.036
3.87,42.06,0,-7.41125,95.7828084,0,2.62,-1.81,0,05:21:38:32.847
3.87,42.19,0,-7.43,96.0569408,0,2.62,-1.81,0,05:21:38:110.299
3.87,42.31,0,-7.44875,96.3310732,0,2.62,-1.81,0,05:21:38:228.714
3.94,42.5,0,-7.4675,96.6052056,0,2.62,-1.81,0,05:21:38:342.492
3.94,42.56,0,-7.48625,96.879338,0,2.62,-1.81,0,05:21:38:414.456
3.94,42.69,0,-7.505,97.1534704,0,2.62,-1.81,0,05:21:38:542.064
3.94,42.94,0,-7.52375,97.4276028,0,2.62,-1.81,0,05:21:38:679.903
3.94,43,0,-7.5425,97.7017352,0,2.62,-1.81,0,05:21:38:765.391
4,43.13,0,-7.56125,97.9758676,0,2.62,-1.81,0,05:21:38:903.143
4,43.31,0,-7.58,98.25,0,2.62,-1.81,0,05:21:38:973.162
4,43.44,0,-7.59875,98.5241324,0,2.69,-1.81,0,05:21:39:58.689
4,43.56,0,-7.6175,98.25,0,2.62,-1.81,0,05:21:39:194.769
4.06,43.69,0,-7.63625,98.69,0,2.62,-1.81,0,05:21:39:317.432
4.06,43.81,0,-7.655,98.94,0,2.56,-1.81,0,05:21:39:412.406
4.06,43.94,0,-7.67375,99.31,0,2.56,-1.81,0,05:21:39:542.407
4.06,44.06,0,-7.6925,99.62,0,2.56,-1.81,0,05:21:39:684.999
4.12,44.13,0,-7.71125,99.94,0,2.62,-1.75,0,05:21:39:759.32
4.12,44.31,0,-7.73,100.44,0,2.56,-1.81,0,05:21:39:929.741
4.12,44.38,0,-7.74875,100.5,0,2.62,-1.75,0,05:21:39:965.225
4.12,44.5,0,-7.7675,100.81,0,2.62,-1.75,0,05:21:40:86.109
4.12,44.56,0,-7.78625,101.13,0,2.5,-1.75,0,05:21:40:162.63
4.12,44.69,0,-7.805,101.44,0,2.56,-1.75,0,05:21:40:286.961
4.12,44.81,0,-7.82375,101.88,0,2.56,-1.81,0,05:21:40:410.819
4.12,44.94,0,-7.8425,102.19,0,2.5,-1.75,0,05:21:40:539.336
4.19,45,0,-7.86125,102.5,0,2.56,-1.75,0,05:21:40:622.154
4.19,45.12,0,-7.88,102.75,0,2.56,-1.75,0,05:21:40:701.212
4.19,45.25,0,-7.89875,103.13,0,2.62,-1.75,0,05:21:40:813.126
4.19,45.38,0,-7.9175,103.38,0,2.62,-1.75,0,05:21:40:910.631
4.19,45.5,0,-7.93625,103.69,0,2.56,-1.81,0,05:21:41:12.065
4.19,45.56,0,-7.955,103.81,0,2.5,-1.81,0,05:21:41:116.972
4.19,45.5,0,-7.97375,103.75,0,2.5,-1.75,0,05:21:41:228.767
4.25,45.5,0,-7.9925,103.75,0,2.62,-1.75,0,05:21:41:318.35
4.19,45.5,0,-8.01125,103.75,0,2.56,-1.75,0,05:21:41:420.381
4.19,45.5,0,-8.03,103.75,0,2.56,-1.75,0,05:21:41:549.263
4.19,45.5,0,-8.04875,103.81,0,2.5,-1.75,0,05:21:41:600.69
4.19,45.5,0,-8.0675,103.81,0,2.56,-1.81,0,05:21:41:713.392
4.19,45.5,0,-8.08625,103.81,0,2.5,-1.81,0,05:21:41:818.093
4.25,45.5,0,-8.105,103.75,0,2.56,-1.81,0,05:21:41:928.715
4.25,45.56,0,-8.12375,103.81,0,2.56,-1.81,0,05:21:42:13.578
4.25,45.56,0,-8.1425,103.81,0,2.62,-1.81,0,05:21:42:133.361
4.25,45.56,0,-8.16125,103.81,0,2.62,-1.81,0,05:21:42:228.778
4.25,45.63,0,-8.18,103.88,0,2.62,-1.81,0,05:21:42:336.529
4.25,45.69,0,-8.19875,103.88,0,2.62,-1.81,0,05:21:42:418.628
4.25,45.75,0,-8.2175,103.88,0,2.56,-1.81,0,05:21:42:508.427
4.25,45.75,0,-8.23625,103.94,0,2.62,-1.81,0,05:21:42:644.383
4.25,45.81,0,-8.255,103.94,0,2.56,-1.81,0,05:21:42:768.373
4.25,45.88,0,-8.27375,103.94,0,2.56,-1.81,0,05:21:42:861.981
4.25,45.94,0,-8.2925,103.94,0,2.56,-1.81,0,05:21:42:959.879
4.25,46,0,-8.31125,104,0,2.56,-1.81,0,05:21:43:59.817
4.25,46,0,-8.33,104,0,2.56,-1.81,0,05:21:43:163.828
4.25,46.06,0,-8.34875,104,0,2.56,-1.81,0,05:21:43:276.423
4.25,46.13,0,-8.3675,104.06,0,2.62,-1.81,0,05:21:43:353.014
4.25,46.13,0,-8.38625,104.06,0,2.56,-1.81,0,05:21:43:474.463
4.25,46.19,0,-8.405,104.06,0,2.56,-1.81,0,05:21:43:557.851
4.25,46.19,0,-8.42375,104.06,0,2.62,-1.81,0,05:21:43:671.041
4.31,46.25,0,-8.4425,104.13,0,2.62,-1.81,0,05:21:43:770.037
4.31,46.25,0,-8.46125,104.13,0,2.56,-1.81,0,05:21:43:886.273
4.31,46.31,0,-8.48,104.19,0,2.56,-1.81,0,05:21:43:969.246
4.31,46.31,0,-8.49875,104.19,0,2.56,-1.75,0,05:21:44:116.139
4.31,46.31,0,-8.5175,104.25,0,2.56,-1.81,0,05:21:44:158.227
4.31,46.37,0,-8.53625,104.25,0,2.56,-1.81,0,05:21:44:275.725
4.31,46.37,0,-8.555,104.25,0,2.56,-1.75,0,05:21:44:365.005
4.31,46.37,0,-8.57375,104.25,0,2.56,-1.75,0,05:21:44:470.716
4.31,46.37,0,-8.5925,104.31,0,2.56,-1.75,0,05:21:44:591.593
4.31,46.37,0,-8.61125,104.31,0,2.56,-1.75,0,05:21:44:719.799
4.31,46.37,0,-8.63,104.38,0,2.56,-1.75,0,05:21:44:814.896
4.31,46.37,0,-8.63,104.38,0,2.56,-1.75,0,05:21:44:925.36
4.31,46.37,0,-8.63,104.44,0,2.56,-1.75,0,05:21:45:12.113
4.31,46.37,0,-8.63,104.44,0,2.56,-1.75,0,05:21:45:114.139
4.31,46.37,0,-8.63,104.44,0,2.56,-1.75,0,05:21:45:209.702
4.31,46.37,0,-8.56,104.5,0,2.56,-1.75,0,05:21:45:325.18
4.31,46.37,0,-8.56,104.5,0,2.56,-1.75,0,05:21:45:425.86
4.31,46.37,0,-8.56,104.56,0,2.56,-1.75,0,05:21:45:522.791
4.31,46.37,0,-8.5,104.56,0,2.56,-1.75,0,05:21:45:614.52
4.31,46.37,0,-8.5,104.63,0,2.56,-1.75,0,05:21:45:709.697
4.31,46.37,0,-8.5,104.63,0,2.62,-1.75,0,05:21:45:843.887
4.31,46.37,0,-8.5,104.63,0,2.56,-1.75,0,05:21:45:913.8
4.31,46.37,0,-8.5,104.69,0,2.56,-1.75,0,05:21:46:26.323
4.31,46.37,0,-8.44,104.69,0,2.56,-1.75,0,05:21:46:101.146
4.31,46.37,0,-8.44,104.75,0,2.56,-1.75,0,05:21:46:222.753
4.31,46.37,0,-8.38,104.75,0,2.56,-1.75,0,05:21:46:318.222
4.31,46.37,0,-8.38,104.81,0,2.56,-1.75,0,05:21:46:421.881
4.31,46.37,0,-8.31,104.81,0,2.56,-1.75,0,05:21:46:515.246
4.31,46.37,0,-8.31,104.88,0,2.56,-1.75,0,05:21:46:637.873
4.31,46.37,0,-8.31,104.88,0,2.56,-1.75,0,05:21:46:712.123
4.31,46.37,0,-8.31,104.94,0,2.56,-1.75,0,05:21:46:834.742
4.31,46.37,0,-8.31,104.94,0,2.56,-1.75,0,05:21:46:912.079
4.31,46.37,0,-8.31,105,0,2.56,-1.75,0,05:21:47:10.545
4.31,46.37,0,-8.25,105.06,0,2.56,-1.75,0,05:21:47:122.193
4.31,46.37,0,-8.25,105.13,0,2.56,-1.75,0,05:21:47:216.475
4.31,46.37,0,-8.19,105.19,0,2.56,-1.75,0,05:21:47:351.135
4.31,46.37,0,-8.19,105.25,0,2.56,-1.81,0,05:21:47:479.58
4.31,46.37,0,-8.13,105.31,0,2.56,-1.81,0,05:21:47:564.71
4.31,46.37,0,-8.06,105.31,0,2.56,-1.81,0,05:21:47:679.278
4.31,46.37,0,-8.06,105.44,0,2.56,-1.75,0,05:21:47:767.308
4.31,46.37,0,-8.06,105.44,0,2.56,-1.75,0,05:21:47:862.138
4.31,46.37,0,-8,105.5,0,2.56,-1.75,0,05:21:47:959.487
4.31,46.37,0,-8,105.56,0,2.56,-1.75,0,05:21:48:69.659
4.31,46.37,0,-8,105.56,0,2.56,-1.75,0,05:21:48:166.567
4.31,46.37,0,-8,105.63,0,2.56,-1.75,0,05:21:48:297.651
4.31,46.37,0,-8,105.63,0,2.56,-1.75,0,05:21:48:423.201
4.31,46.37,0,-8,105.69,0,2.56,-1.75,0,05:21:48:512.74
4.31,46.37,0,-7.94,105.69,0,2.56,-1.75,0,05:21:48:627.01
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:48:708.444
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:48:821.308
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:48:909.395
4.31,46.37,0,-7.94,105.75,0,2.62,-1.75,0,05:21:49:17.401
4.31,46.37,0,-7.94,105.75,0,2.62,-1.75,0,05:21:49:109.389
4.31,46.37,0,-7.94,105.75,0,2.62,-1.81,0,05:21:49:220.885
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:49:332.508
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:49:414.64
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:49:557.818
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:49:655.454
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:49:759.676
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:49:864.449
4.31,46.37,0,-7.94,105.75,0,2.62,-1.81,0,05:21:49:960.316
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:50:65.274
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:50:166.78
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:50:291.851
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:50:417.288
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:50:521.127
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:50:604.555
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:50:709.27
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:50:823.868
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:50:908.585
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:51:14.549
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:51:108.843
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:51:232.878
4.31,46.37,0,-7.94,105.75,0,2.5,-1.81,0,05:21:51:316.476
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:51:434.813
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:51:503.853
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:51:622.422
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:51:708.892
4.31,46.37,0,-7.94,105.75,0,2.5,-1.81,0,05:21:51:822.121
4.31,46.37,0,-7.94,105.75,0,2.5,-1.87,0,05:21:51:912.935
4.31,46.37,0,-7.94,105.75,0,2.5,-1.87,0,05:21:52:17.263
4.31,46.37,0,-7.94,105.75,0,2.5,-1.87,0,05:21:52:129.675
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:52:217.751
4.31,46.37,0,-7.94,105.75,0,2.56,-1.87,0,05:21:52:338.378
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:52:432.496
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:52:555.902
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:52:613.024
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:52:716.131
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:52:808.226
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:52:917.832
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:53:30.196
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:53:109.853
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:53:226.723
4.31,46.37,0,-7.94,105.75,0,2.56,-1.81,0,05:21:53:303.997
4.31,46.37,0,-7.94,105.75,0,2.5,-1.81,0,05:21:53:423.402
4.31,46.37,0,-7.94,105.75,0,2.5,-1.81,0,05:21:53:511.621
4.31,46.37,0,-7.94,105.75,0,2.5,-1.81,0,05:21:53:640.189
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:53:708.953
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:53:824.026
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:53:909.257
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:54:15.712
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:54:109.565
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:54:212.566
4.31,46.37,0,-7.94,105.75,0,2.62,-1.75,0,05:21:54:336.249
4.31,46.37,0,-7.94,105.75,0,2.62,-1.75,0,05:21:54:464.957
4.31,46.37,0,-7.94,105.75,0,2.62,-1.75,0,05:21:54:567.66
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:54:659.873
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:54:786.334
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:54:859.991
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:54:974.245
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:55:69.171
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:55:181.795
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:55:281.795
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:55:377.076
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:55:467.042
4.31,46.37,0,-7.94,105.75,0,2.56,-1.75,0,05:21:55:597.797
4.31,46.37,0,-7.94,105.75,0,2.5,-1.75,0,05:21:55:725.969
4.31,46.37,0,-7.94,105.75,0,2.44,-1.75,0,05:21:55:812.464
4.31,46.37,0,-7.94,105.75,0,2.5,-1.75,0,05:21:55:911.38
4.31,46.37,0,,,,,,,
